"COD_DANE12","COLEGIO_SE","X","Y","P_Puntaje_2021","EVALUADOS_2021","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Categoria","Thombre_aprob","Tmujer_aprob","Thombre","Tmujer","ESTRATO","DENSITY","P_Puntaje_2019","EVALUADOS_2019","P_Puntaje_2020","EVALUADOS_2020","P_Puntaje_2022","EVALUADOS_2022"
111001033979,"COLEGIO GARCES NAVAS (IED)",-74.1172043503324,4.7104155068022,261.0111023,97,2,1,5,10,9,0,3,88.37,90.06,0.65,0.54,3,268.783871617,255.235732,93,257.1070234,92,258.6397749,123
111001034002,"COLEGIO GUILLERMO LEON VALENCIA (IED)",-74.108495719947,4.7044433861513,268.8461538,32,2,1,5,10,9,0,3,86.17,87.71,1.45,1.31,3,268.675374031,274.2307692,30,252.6923077,34,248.4615385,31
111001034045,"COLEGIO LA FLORESTA SUR (IED)",-74.1273041998016,4.62069949023394,254.0060501,89,2,1,5,8,9,0,3,83.14,88.04,0.68,0.45,3,222.023079759,248.5296981,79,249.5179487,75,259.9759615,80
111001035530,"COLEGIO JOSE FELIX RESTREPO (IED)",-74.0899473400965,4.57460371711991,256.9230769,106,2,1,5,4,9,0,3,80.01,83.14,1.6,1.1,3,199.075121954,250,110,265.7692308,82,258.8461538,91
111001035572,"COLEGIO ACACIA II (IED)",-74.1423451399646,4.56068663283194,239.7252747,196,2,1,5,19,9,0,3,88.91,90.92,0.5,0.35,2,426.716438139,245.956044,174,247.541806,184,248.2712133,194
111001036544,"COLEGIO ANTONIO JOSE URIBE (IED)",-74.0823146497748,4.59219538682639,244.6153846,34,2,1,5,3,9,0,4,91.78,93.91,0.99,0.48,2,251.612276302,225.3846154,48,220,36,241.9230769,23
111001036561,"COLEGIO JOSE JAIME ROJAS (IED)",-74.1509521196873,4.5400161877031,225.3846154,76,2,1,5,19,9,0,5,85.75,88.76,2.31,1.45,1,277.409159592,231.9230769,49,228.0769231,33,235.7692308,56
111001036625,"COLEGIO INSTITUTO TECNICO DISTRITAL REPUBLICA DE GUATEMALA (IED)",-74.0829952700279,4.68610674227847,253.4615385,68,2,1,5,10,9,0,2,89.28,91.71,1.66,1.21,3,234.204297324,265.7692308,92,276.1538462,90,266.9230769,79
111001036765,"COLEGIO JOSE MARTI (IED)",-74.1100663397797,4.57301380982366,247.3076923,52,2,1,5,18,9,0,4,88.95,90.75,1.5,1.23,2,356.98615353,238.8461538,56,241.5384615,51,244.2307692,42
111001041459,"COLEGIO RICAURTE (IED)",-74.0939899600977,4.6061579767768,261.5384615,93,2,1,5,14,9,0,3,83.83,87.28,2.3,2.21,3,115.75098835,259.6153846,76,259.6153846,100,266.9230769,94
111001041611,"COLEGIO DIANA TURBAY (IED)",-74.1100977502719,4.54755149908981,258.4615385,41,2,1,5,18,9,0,4,84.68,87.91,1.28,0.76,2,374.543896683,244.6153846,41,246.9230769,51,251.9230769,60
111001044270,"COLEGIO LOS COMUNEROS - OSWALDO GUAYAZAMIN (IED)",-74.1087226496592,4.49852044856728,241.9230769,84,2,1,5,5,9,0,3,86.81,89.78,1.24,1.03,1,176.042047774,246.5384615,85,238.4615385,89,247.3076923,68
111001044806,"COLEGIO FRIEDRICH NAUMANN (IED)",-74.0232124103276,4.74920662860205,253.8461538,48,2,1,5,1,9,0,3,76.38,78.88,0,0,2,49.3969468097,265.7692308,53,258.8461538,57,255,53
111001045225,"COLEGIO TIBABUYES UNIVERSAL (IED)",-74.1104695000859,4.74621297215213,245.1270125,215,2,1,5,11,9,0,3,88.41,91.53,1.65,1.17,2,306.418065453,255.6792958,202,252.2994652,187,246.943128,211
111001045535,"COLEGIO JOSE MANUEL RESTREPO (IED)",-74.1227166401895,4.61772697381517,288.4615385,58,2,1,5,16,9,0,2,83.87,86.73,2.25,2.06,3,233.05811403,273.4615385,78,278.8461538,55,285,58
111001045730,"COLEGIO EL PARAISO DE MANUELA BELTRAN (IED)",-74.1581161795866,4.57240714291937,244.1402715,102,2,1,5,19,9,0,3,87.74,89.62,0.72,0.6,1,183.622965031,253.1818182,77,254.0236686,78,262.3151606,103
111001046477,"COLEGIO GRANCOLOMBIANO (IED)",-74.1996725698201,4.61023439620936,257.6923077,197,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,2,309.569740428,262.6923077,202,270.3846154,157,258.4615385,188
111001046485,"COLEGIO NUEVO SAN ANDRES DE LOS ALTOS (IED)",-74.1200391899256,4.52532881987988,248.4432234,105,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,240.1648352,120,245.9351433,102,248.8811189,99
111001046621,"COLEGIO NUEVA DELHI (IED)",-74.0860714303441,4.52833482588815,234.4615385,60,2,1,5,4,9,0,4,92.2,93.97,1.3,0.74,2,201.2087013,235.928382,58,238.9840348,53,242.3411371,46
111001046931,"COLEGIO ATABANZHA (IED)",-74.1167743896879,4.50682747211385,248.0232558,86,2,1,5,5,9,0,4,86.81,89.78,1.24,1.03,2,176.042047774,249.0016367,94,248.9294211,97,250.8916084,88
111001047571,"COLEGIO ARBORIZADORA ALTA (IED)",-74.1573424103267,4.56909046900806,243.4061538,125,2,1,5,19,9,0,3,87.74,89.62,0.72,0.6,1,183.622965031,241.6978517,111,242.6418663,122,240.7692308,130
111001047678,"COLEGIO PARAISO MIRADOR (IED)",-74.1622277803201,4.55117244024496,235.5988315,79,2,1,5,19,9,0,3,85.75,88.76,2.31,1.45,1,277.409159592,244.2153846,75,249.3589744,69,236.6360505,67
111001065056,"COLEGIO LUIS CARLOS GALAN SARMIENTO (IED)",-74.1191707499129,4.61146450867447,279.0271493,119,2,1,5,16,9,0,2,84.59,87.95,1.74,1.17,3,237.134316238,272.9370629,144,278.7725753,115,281.7561684,106
111001075272,"COLEGIO NUEVA COLOMBIA (IED)",-74.0993622502127,4.72851504655399,247.3076923,132,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,246.5384615,202,250.3846154,151,255,143
111001075329,"COLEGIO MARIA MERCEDES CARRANZA (IED)",-74.1637818100661,4.58645227466895,249.58695,257,2,1,5,19,9,0,3,84.64,88.63,2.12,1.45,2,293.036581025,262.3626374,169,258.0143541,209,263.2175824,175
111001075515,"COLEGIO GUSTAVO MORALES MORALES (IED)",-74.064389970226,4.7166885580968,257.3076923,133,2,1,5,11,9,0,3,88.08,91.52,1.9,1.02,3,86.0076716846,262.3076923,113,261.9230769,102,262.6923077,86
111001075663,"COLEGIO ESTRELLA DEL SUR (IED)",-74.1424167303028,4.54490467472886,236.6105769,64,2,1,5,19,9,0,4,85.75,88.76,2.31,1.45,1,277.409159592,234.1313742,89,235.8974359,72,241.717033,56
111001075736,"COLEGIO ISLA DEL SOL (IED)",-74.1524694999663,4.58942980365004,260,65,2,1,5,6,9,0,3,86.13,88.07,1.35,1.34,2,219.024920058,261.5384615,54,261.1538462,46,265.7692308,69
111001076201,"COLEGIO DIEGO MONTAÑA CUELLAR (IED)",-74.1150956297631,4.49675361997706,240.7506951,166,2,1,5,5,9,0,3,86.81,89.78,1.24,1.03,7,176.042047774,243.4096272,162,241.4520311,178,250.5044955,154
111001076376,"COLEGIO MARRUECOS Y MOLINOS (IED)",-74.1179589396626,4.55526259095668,252.2542735,216,2,1,5,18,9,0,3,91.25,93.89,0.77,0.98,2,265.825454295,257.966043,220,256.5942029,207,260.2038925,249
111001076767,"COLEGIO CASTILLA (IED)",-74.1418892503478,4.64045024426681,265.2499189,237,2,1,5,8,9,0,2,83.76,86.76,1.54,1.09,3,249.0557781,273.0322674,265,268.2835821,268,274.048835,241
111001076937,"COLEGIO SAN FRANCISCO (IED)",-74.146823919884,4.56601550321194,245.5719921,195,2,1,5,19,9,0,3,88.91,90.92,0.5,0.35,2,426.716438139,248.5325821,158,254.0202429,190,250.4122675,153
111001079154,"COLEGIO VILLA RICA (IED)",-74.1671174101245,4.60579401956496,250.6993007,99,2,1,5,8,9,0,2,89.77,90.93,0.77,0.34,2,342.204666539,266.9324578,125,260.6297549,91,256.0668498,84
111001083011,"COLEGIO MIGUEL DE CERVANTES SAAVEDRA (IED)",-74.1058054201813,4.51231597968859,257.3076923,185,2,1,5,5,9,0,3,88.12,90.7,1.22,0.92,2,257.824482571,260.3846154,175,253.0769231,168,254.6153846,162
111001086606,"COLEGIO LLANO ORIENTAL (IED)",-74.1997837201668,4.6034041777672,255.3846154,76,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,2,309.569740428,246.9230769,75,248.0769231,70,251.9230769,57
111001086614,"COLEGIO CHUNIZA (IED)",-74.1109024799681,4.50636117355786,256.9230769,144,2,1,5,5,9,0,3,86.81,89.78,1.24,1.03,2,176.042047774,252.3713528,142,257.8629032,124,259.586682,134
111001086631,"COLEGIO SAN BENITO ABAD (IED)",-74.1370875197956,4.56664439107928,248.4615385,48,2,1,5,6,9,0,4,89.89,90.56,1.58,1.27,2,176.315694126,233.4615385,48,233.0769231,31,243.0769231,48
111001086649,"COLEGIO ALFONSO LOPEZ PUMAREJO (IED)",-74.1436434696548,4.60776184133635,256.6987179,144,2,1,5,8,9,0,2,86.51,89.29,1.72,1.2,3,219.650105747,272.1923077,141,272.605225,106,268.8461538,115
111001086681,"COLEGIO NUEVO HORIZONTE (IED)",-74.0258200695788,4.76685360706287,246.8600252,122,2,1,5,1,9,0,3,83.7,86.9,0.4,0.31,2,270.694567329,245.574095,136,241.0307692,125,247.2678063,135
111001086720,"COLEGIO TECNICO JAIME PARDO LEAL (IED)",-74.0884037101466,4.58609114593625,250.7692308,67,2,1,5,15,9,0,3,91.17,92.31,0.9,1.07,2,232.01141615,256.5384615,59,262.3076923,70,265,61
111001086754,"COLEGIO LA CONCEPCION (IED)",-74.1949194596843,4.62236457491852,248.8461538,63,2,1,5,7,9,0,4,90.04,91.9,1.72,1.39,2,415.818720334,245.9615385,54,253.0769231,75,259.6153846,83
111001086771,"COLEGIO INSTITUTO TECNICO RODRIGO DE TRIANA (IED)",-74.1674720102015,4.64027841993858,250.8528428,207,2,1,5,8,9,0,3,85.22,88.65,0.77,0.71,2,548.796445738,254.8368298,200,249.1858375,214,261.110348,168
111001086789,"COLEGIO RAFAEL NUÑEZ (IED)",-74.0932091696056,4.57626335685922,262.3076923,49,2,1,5,4,9,0,2,80.01,83.14,1.6,1.1,3,199.075121954,262.6923077,45,273.0769231,41,256.5384615,66
111001086801,"COLEGIO CEDID CIUDAD BOLIVAR (IED)",-74.1647133001336,4.57797704296953,248.400091,169,2,1,5,19,9,0,3,84.64,88.63,2.12,1.45,7,293.036581025,248.6199095,173,241.0082151,206,243.5982906,180
111001086835,"COLEGIO SIERRA MORENA (IED)",-74.1695785002539,4.57485739996024,230.0137363,168,2,1,5,19,9,0,4,84.64,88.63,2.12,1.45,7,293.036581025,238.0302357,173,228.1588903,183,236.9484109,167
111001092410,"COLEGIO LA ESTANCIA - SAN ISIDRO LABRADOR (IED)",-74.1760935902425,4.59269630804852,241.9706778,202,2,1,5,19,9,0,3,84.64,88.63,2.12,1.45,2,293.036581025,244.1758242,186,245.4528903,169,244.1747923,213
111001093084,"COLEGIO ALVARO GOMEZ HURTADO (IED)",-74.0969882795979,4.73032796282135,239.4117647,204,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,236.5100671,149,237.5463223,137,242.6322968,141
111001094439,"COLEGIO FERNANDO GONZALEZ OCHOA (IED)",-74.1065480897661,4.50308799628548,246.5384615,107,2,1,5,5,9,0,3,86.81,89.78,1.24,1.03,2,176.042047774,247.016632,111,251.5384615,110,246.1538462,99
111001094889,"COLEGIO LA TOSCANA - LISBOA (IED)",-74.1134289997895,4.74356206987916,251.7508611,67,2,1,5,11,9,0,3,88.41,91.53,1.65,1.17,7,306.418065453,254.4627595,63,247.8758741,88,251.3005551,97
111001094897,"COLEGIO TECNICO PALERMO (IED)",-74.0742305497346,4.63810805919013,269.6153846,111,2,1,5,13,9,0,2,97.02,96.37,0.32,0.34,3,144.564855749,270,114,273.0769231,120,283.0769231,87
111001094901,"COLEGIO MANUEL ELKIN PATARROYO (IED)",-74.0645728097257,4.61768308939535,246.1538462,16,2,1,5,3,9,0,2,90.87,92.04,0.48,0.44,2,167.060001851,283.4615385,11,264.6153846,19,260,22
111001096555,"COLEGIO CIUDAD BOLIVAR - ARGENTINA (IED)",-74.1649453098187,4.57828640542252,252.6360225,82,2,1,5,19,9,0,3,84.64,88.63,2.12,1.45,7,293.036581025,238.1681877,119,251.0822898,129,248.9160839,88
111001098612,"COLEGIO LA ESTRELLITA (IED)",-74.0240543796839,4.7643725011003,247.6923077,73,2,1,5,1,9,0,3,83.7,86.9,0.4,0.31,2,270.694567329,245.3846154,71,248.8461538,74,247.3076923,66
111001098817,"COLEGIO NUEVA ROMA (IED)",-74.0957671196822,4.54145586277365,253.4615385,132,2,1,5,4,9,0,2,92.2,93.97,1.3,0.74,2,201.2087013,259.2307692,120,259.2307692,109,265.7692308,107
111001098825,"COLEGIO SAN VICENTE (IED)",-74.0883125095857,4.55523669374165,252.6923077,122,2,1,5,4,9,0,2,93.65,94.87,0.46,0.26,7,238.093314977,264.2307692,127,260.3846154,148,256.1538462,89
111001098841,"COLEGIO SAN JOSE DE USME (IED)",-74.1183260397967,4.50174851007875,257.6923077,79,2,1,5,5,9,0,2,86.81,89.78,1.24,1.03,7,176.042047774,269.6153846,70,255.7692308,72,260.7692308,68
111001098850,"COLEGIO CHUNIZA FAMACO (IED)",-74.1042483298752,4.49702386738489,255.7692308,85,2,1,5,5,9,0,3,90.04,92.42,1.03,0.81,1,249.869014788,258.0769231,89,260.3846154,84,266.1538462,87
111001098876,"COLEGIO LA ESPERANZA (IED)",-74.2048659999722,4.60983200026782,253.0769231,62,2,1,5,7,9,0,2,87.89,89.97,0.63,0.58,2,309.569740428,253.8461538,104,255.3846154,104,267.6923077,56
111001098884,"COLEGIO LOS NARANJOS (IED)",-74.2021324795632,4.60994706393846,258.8461538,98,2,1,5,7,9,0,2,87.89,89.97,0.63,0.58,2,309.569740428,263.0769231,108,261.1538462,110,262.6923077,107
111001098892,"COLEGIO BELLAVISTA (IED)",-74.1731980703501,4.64535648392101,258.4615385,108,2,1,5,8,9,0,2,85.22,88.65,0.77,0.71,2,548.796445738,266.1538462,97,267.3076923,119,264.6153846,106
111001098906,"COLEGIO EDUARDO UMAÑA LUNA (IED)",-74.1748646904422,4.64165641310968,241.9548342,109,2,1,5,8,9,0,3,85.22,88.65,0.77,0.71,2,548.796445738,248.3225598,119,247.1208791,105,253.4280936,92
111001098922,"COLEGIO LAS MERCEDES (IED)",-74.1251867503026,4.70024734340679,265,88,2,1,5,10,9,0,2,92.34,94.37,1.38,0.86,2,222.634971795,266.1538462,126,263.0769231,132,259.2307692,106
111001098965,"COLEGIO SANTA LUCIA (IED)",-74.1172973601002,4.57397040105073,258.8461538,121,2,1,5,18,9,0,2,88.95,90.75,1.5,1.23,2,356.98615353,267.3076923,93,266.9230769,95,267.3076923,97
111001098973,"COLEGIO LA JOYA (IED)",-74.1456029800554,4.53673648203464,243.4615385,61,2,1,5,19,9,0,4,86.6,90.14,0.81,0.74,1,225.853650032,245.3846154,60,247.6923077,68,246.5384615,84
111001100013,"COLEGIO BUENAVISTA (IED)",-74.1393269299673,4.54037795571582,284.2307692,54,2,1,5,19,9,0,1,86.6,90.14,0.81,0.74,1,225.853650032,291.9230769,84,296.1538462,80,298.4615385,77
111001100021,"COLEGIO GIMNASIO SABIO CALDAS (IED)",-74.1632670601369,4.57246826318151,286.1538462,79,2,1,5,19,9,0,2,87.74,89.62,0.72,0.6,1,183.622965031,275,68,265,69,285.3846154,66
111001100030,"COLEGIO LA GIRALDA (IED)",-74.0791869297545,4.58307356420251,265.7692308,101,2,1,5,3,9,0,2,91.78,93.91,0.99,0.48,2,251.612276302,272.6923077,73,276.5384615,83,275.7692308,98
111001100048,"COLEGIO HERNANDO DURAN DUSSAN (IED)",-74.1722778999535,4.63484823371553,255.7692308,127,2,1,5,8,9,0,3,85.22,88.65,0.77,0.71,2,548.796445738,252.3076923,122,259.2307692,117,264.2307692,160
111001100056,"COLEGIO JAIME HERNANDO GARZON FORERO (IED)",-74.1823363802072,4.63802972921836,281.1538462,78,2,1,5,8,9,0,2,84.06,88.15,2.25,1.45,2,394.125463137,284.6153846,108,279.6153846,117,289.6153846,113
111001100064,"COLEGIO ARGELIA (IED)",-74.186409480046,4.6119165459358,274.6153846,86,2,1,5,7,9,0,2,87.89,89.97,0.63,0.58,2,309.569740428,273.8461538,69,271.9230769,71,281.9230769,106
111001100081,"COLEGIO MIRAVALLE (IED)",-74.1196404098047,4.51280888689674,265.3846154,81,2,1,5,5,9,0,2,88.12,90.7,1.22,0.92,2,257.824482571,286.1538462,57,279.2307692,62,286.1538462,90
111001102008,"COLEGIO JUAN LUIS LONDOÑO (IED)",-74.1150710401788,4.53218108066655,278.0769231,110,2,1,5,5,9,0,2,85.98,90.14,3.24,1.96,1,125.347688223,283.4615385,68,285.7692308,114,274.2307692,148
111001102016,"COLEGIO TECNICO ALDEMAR ROJAS PLAZAS (IED)",-74.0908798102261,4.5804846468112,255.7692308,306,2,1,5,4,9,0,3,80.01,83.14,1.6,1.1,3,199.075121954,261.1538462,265,264.6153846,252,267.6923077,245
111001102199,"COLEGIO PABLO NERUDA (IED)",-74.1493728598582,4.6721481667246,254.6153846,152,2,1,5,9,9,0,3,84.16,87.77,0.82,0.56,3,276.94015566,261.9230769,170,259.2307692,127,264.6153846,111
111001104043,"COLEGIO JOSE MARIA VELAZ (IED)",-74.1125838503971,4.74463380187784,261.5384615,110,2,1,5,11,9,0,2,88.41,91.53,1.65,1.17,2,306.418065453,265.7692308,109,267.3076923,118,261.9230769,96
111001104183,"COLEGIO LEONARDO POSADA PEDRAZA (IED)",-74.2014896702987,4.62776171693437,258.9630634,227,2,1,5,7,9,0,3,84.88,88.09,2.51,1.63,2,73.5633952561,260.963837,251,259.5711948,235,262.2474513,249
111001104264,"COLEGIO GERARDO MOLINA RAMIREZ (IED)",-74.1158214900722,4.74906394934783,263.1334203,177,2,1,5,11,9,0,3,88.41,91.53,1.65,1.17,7,306.418065453,254.408675,227,253.7495977,239,264.8497317,215
111001104272,"COLEGIO CARLO FEDERICI (IED)",-74.1597257395902,4.6717335731755,273.884843,169,2,1,5,9,9,0,2,83.11,87.2,0.88,0.53,2,80.9118751869,277.9960664,174,263.9965621,179,268.8399168,185
111001104281,"COLEGIO GABRIEL BETANCOURT MEJIA (IED)",-74.1557811401595,4.64485448158082,270.5720477,355,2,1,5,8,9,0,2,86.94,89.76,1.15,0.98,2,214.238422602,265.8100027,283,266.5300217,319,269.0402258,327
111001104299,"COLEGIO ALFONSO REYES ECHANDIA (IED)",-74.1999212297789,4.61643145062483,260.9615385,192,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,7,309.569740428,257.0277778,181,261.3102282,182,271.9296703,175
111001104302,"COLEGIO ORLANDO HIGUITA ROJAS (IED)",-74.1892680001284,4.62866188441549,247.4690352,236,2,1,5,7,9,0,3,90.04,91.9,1.72,1.39,2,415.818720334,256.4165103,249,244.2070275,243,252.6230076,222
111001104337,"COLEGIO EDUARDO UMAÑA MENDOZA (IED)",-74.1134353796246,4.49012143435369,240.7692308,108,2,1,5,5,9,0,4,86.81,89.78,1.24,1.03,1,176.042047774,244.6153846,102,245.7692308,98,246.9230769,70
111001104388,"COLEGIO GONZALO ARANGO (IED)",-74.0946659504338,4.73017979533279,262.3076923,134,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,7,425.30735871,261.5384615,125,255.7692308,127,265.3846154,128
111001106950,"COLEGIO ALFONSO LOPEZ MICHELSEN (IED)",-74.2065509097635,4.631684555418,250.5291777,290,2,1,5,7,9,0,3,84.88,88.09,2.51,1.63,2,73.5633952561,251.8908189,311,251.5140643,268,251.934891,293
111001106968,"COLEGIO JOSE FRANCISCO SOCARRAS (IED)",-74.1944212001288,4.62486081302204,248.0319303,265,2,1,5,7,9,0,4,90.04,91.9,1.72,1.39,2,415.818720334,246.4129555,288,243.8461538,236,247.2293179,265
111001106984,"COLEGIO GENERAL GUSTAVO ROJAS PINILLA (IED)",-74.1396614796471,4.64859807161111,264.39819,170,2,1,5,8,9,0,2,83.76,86.76,1.54,1.09,2,249.0557781,264.180752,224,261.4507422,171,267.6470588,204
111001107069,"COLEGIO VIRGINIA GUTIERREZ DE PINEDA (IED)",-74.0912764298987,4.73129979243433,244.7169811,159,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,259.452572,163,261.9433198,171,255.2115385,160
111001107077,"COLEGIO VEINTIUN ANGELES (IED)",-74.08034555974,4.74945274995522,261.7585151,201,2,1,5,11,9,0,2,88.88,91.38,1.68,0.95,5,206.323735184,261.7132867,198,260.3225806,186,270,173
111001107115,"COLEGIO JOSE MARIA VARGAS VILA (IED)",-74.1612997101388,4.54234074188252,221.3461538,116,2,1,5,19,9,0,4,85.75,88.76,2.31,1.45,1,277.409159592,232.3076923,77,228.6252046,94,222.2363524,124
111001107794,"COLEGIO MARIA CANO (IED)",-74.1154763196108,4.55926370215673,251.1538462,103,2,1,5,18,9,0,3,91.25,93.89,0.77,0.98,7,265.825454295,245,97,255,90,255,104
111001107816,"COLEGIO CUNDINAMARCA (IED)",-74.1382919503858,4.56197834131359,263.826391,253,2,1,5,19,9,0,3,84.64,88.63,2.12,1.45,2,293.036581025,256.5244245,274,263.3303167,255,265.9282822,266
111001107832,"COLEGIO GERMAN ARCINIEGAS (IED)",-74.1853238498554,4.63054620826071,254.9866607,173,2,1,5,7,9,0,3,90.04,91.9,1.72,1.39,2,415.818720334,256.3223855,177,249.6448087,183,258.3974359,174
111001107867,"COLEGIO KIMI PERNIA DOMICO (IED)",-74.2073150095576,4.62219474919233,241.3461538,136,2,1,5,7,9,0,4,84.88,88.09,2.51,1.63,1,73.5633952561,230.6584094,119,242.972028,132,258.2030265,122
111001107875,"COLEGIO CIUDADELA EDUCATIVA DE BOSA (IED)",-74.1871660699243,4.64085355131037,258.4615385,379,2,1,5,7,9,0,3,85.75,88.53,1.35,1.24,7,159.704707328,254.7191697,375,255.8527962,359,256.3224181,397
111001107883,"COLEGIO DEBORA ARANGO PEREZ (IED)",-74.1834817501608,4.61882806436746,255.7692308,198,2,1,5,7,9,0,3,84.06,88.15,2.25,1.45,2,394.125463137,246.2447897,201,250.3846154,177,264.2307692,194
111001108456,"COLEGIO TOMAS CIPRIANO DE MOSQUERA (IED)",-74.1345756299369,4.70813476524767,253.0769231,125,2,1,5,10,9,0,3,92.34,94.37,1.38,0.86,2,222.634971795,251.9230769,130,252.3076923,129,255.7692308,130
111001108901,"COLEGIO CHARRY (IED)",-74.120306850151,4.71401921558575,247.9565473,131,2,1,5,10,9,0,3,88.37,90.06,0.65,0.54,3,268.783871617,250.8670143,118,249.9412801,131,257.7941176,102
111001109304,"COLEGIO FANNY MIKEY (IED)",-74.1526898396375,4.5500551007488,232.5042735,90,2,1,5,19,9,0,4,85.75,88.76,2.31,1.45,1,277.409159592,218.3916084,110,239.3589744,63,233.1781377,76
111001109550,"COLEGIO RODOLFO LLINAS (IED)",-74.1090654099407,4.71973182379938,284.1752577,194,2,1,5,10,9,0,1,90.84,93.54,0.58,0.72,3,181.829807579,287.8185703,198,292.8577337,186,283.7440243,177
111001800091,"COLEGIO LA FELICIDAD (IED)",-74.1304785801143,4.65647361921274,305,75,2,1,5,9,9,0,1,90.63,93.81,0.22,0.41,7,47.9009817394,296.1538462,74,295.3846154,79,298.8461538,69
111001800163,"COLEGIO FILARMONICO JORGE MARIO BERGOGLIO (IED)",-74.1031002101786,4.74862965194737,269.6153846,36,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,7,425.30735871,255.7692308,31,268.0769231,40,272.6923077,40
111102000265,"COLEGIO LUIS LOPEZ DE MESA (IED)",-74.1858413396462,4.60060940528026,251.9230769,171,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,2,309.569740428,248.3241758,210,248.0769231,182,245.7692308,175
111102000621,"COLEGIO FRANCISCO DE PAULA SANTANDER (IED)",-74.1848119898065,4.61084563871755,256.4850427,72,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,2,309.569740428,263.8303477,73,260.952381,63,261.7384615,75
111102000958,"COLEGIO PORFIRIO BARBA JACOB (IED)",-74.1934149801111,4.61178712742148,240.2362358,197,2,1,5,7,9,0,3,87.89,89.97,0.63,0.58,2,309.569740428,245.3163405,168,240.5769231,170,248.007365,188
111265000025,"COLEGIO GENERAL SANTANDER (IED)",-74.1404361103914,4.71651354202779,248.2712551,190,2,1,5,10,9,0,3,92.34,94.37,1.38,0.86,2,222.634971795,257.2271914,174,255.493624,187,254.0363937,186
111265000394,"COLEGIO SIMON BOLIVAR (IED)",-74.0998345403717,4.71148302675395,246.5278758,109,2,1,5,10,9,0,3,82.38,87.15,1.55,1.06,3,395.72206025,251.2268389,136,259.7435897,90,262.9519231,80
111279000061,"COLEGIO ANTONIO VAN UDEN (IED)",-74.1586481601012,4.68893607689456,260.8561873,115,2,1,5,9,9,0,3,83.49,83.78,0.77,0.75,3,89.2690850317,258.2975113,138,242.6153846,130,251.5149736,131
111279000125,"COLEGIO VILLEMAR EL CARMEN (IED)",-74.139205640336,4.67284408242581,268.1206294,220,2,1,5,9,9,0,2,84.16,87.77,0.82,0.56,3,276.94015566,271.5308829,203,278.1486934,209,273.6538462,182
111279000168,"COLEGIO INSTITUTO TECNICO INTERNACIONAL (IED)",-74.1452198396036,4.68673574731692,253.3630394,164,2,1,5,9,9,0,3,84.16,87.77,0.82,0.56,3,276.94015566,256.3988241,157,262.0174611,163,258.8208502,152
111279000362,"COLEGIO COSTA RICA (IED)",-74.1379954802909,4.67935941329817,257.515083,102,2,1,5,9,9,0,3,84.16,87.77,0.82,0.56,3,276.94015566,256.1994302,135,256.1745244,93,271.8952734,83
111279000966,"COLEGIO INTEGRADO DE FONTIBON IBEP (IED)",-74.1474234303518,4.67824515402133,257.487725,94,2,1,5,9,9,0,3,84.16,87.77,0.82,0.56,3,276.94015566,253.1153846,100,248.1772575,138,243.0995475,102
111769000956,"COLEGIO PRADO VERANIEGO (IED)",-74.0545277601838,4.71694138586563,267.1750663,116,2,1,5,11,9,0,2,81.15,87.61,1.33,0.77,3,205.381426639,274.7421809,91,266.7286085,89,269.9692308,100
111769001502,"COLEGIO ANIBAL FERNANDEZ DE SOTO (IED)",-74.0573416798107,4.72307186100565,276.2240803,115,2,1,5,11,9,0,2,81.15,87.61,1.33,0.77,3,205.381426639,269.4201183,132,264.5030633,113,288.2967033,105
111769001871,"COLEGIO NUEVA ZELANDIA (IED)",-74.049649329676,4.75918291187193,274.2307692,63,2,1,5,11,9,0,2,0,0,0.93,1.55,3,109.005077287,266.9230769,52,268.4615385,47,265.7692308,75
111769003114,"COLEGIO VISTA BELLA (IED)",-74.0550129303873,4.74876359830694,262.2365869,119,2,1,5,11,9,0,2,85.16,85.75,2.36,1.58,3,175.654664276,273.2051282,99,275.9423077,80,278.1879461,97
111769003360,"COLEGIO REPUBLICA DOMINICANA (IED)",-74.1089688096066,4.73925636899701,251.8006431,311,2,1,5,11,9,0,3,88.41,91.53,1.65,1.17,2,306.418065453,253.8346918,305,249.3502331,264,255.2621773,289
111769003416,"COLEGIO JUAN LOZANO Y LOZANO (IED)",-74.0930360103514,4.74089928831258,254.1908092,231,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,260.3846154,261,253.8597686,226,257.4199584,185
111769003424,"COLEGIO GERARDO PAREDES (IED)",-74.0936451399793,4.72587519558643,245.7692308,173,2,1,5,11,9,0,3,89.36,91.61,2.38,1.86,2,425.30735871,248.0769231,134,249.2307692,171,243.8461538,168
